template_id,segment_id,segment_name,lifecycle_stage,goal,theme,variant,message_title_en,message_title_hi,message_body_en,message_body_hi,cta_text_en,cta_text_hi,tone,hook,feature_reference,weight
TPL_0412,4,Active Users,inactive,activation,unpredictability,2,✨ Something new!,✨ Kuch naya hai!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,unpredictability,User Dashboard,1.0
TPL_0413,4,Active Users,inactive,activation,unpredictability,3,🎲 Discover today!,🎲 Aaj discover karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,unpredictability,Notifications,1.0
TPL_0414,4,Active Users,inactive,activation,unpredictability,4,🔓 Unlock something!,🔓 Kuch unlock karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,unpredictability,Ai Tutor,1.0
TPL_0415,4,Active Users,inactive,activation,unpredictability,5,🎉 Check this out!,🎉 Ye dekho!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,unpredictability,Leaderboard,1.0
TPL_0417,4,Active Users,inactive,activation,empowerment,2,⚡ Take control!,⚡ Control lo!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,empowerment,User Dashboard,1.0
TPL_0418,4,Active Users,inactive,activation,empowerment,3,🛠️ Customize it!,🛠️ Customize karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,empowerment,Notifications,1.0
TPL_0419,4,Active Users,inactive,activation,empowerment,4,🎯 Your way!,🎯 Apne tarike se!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,empowerment,Ai Tutor,1.0
TPL_0420,4,Active Users,inactive,activation,empowerment,5,💡 You decide!,💡 Tum decide karo!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,empowerment,Leaderboard,1.0
TPL_0421,4,Active Users,paid,advocacy,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0422,4,Active Users,paid,advocacy,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0423,4,Active Users,paid,advocacy,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0424,4,Active Users,paid,advocacy,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0425,4,Active Users,paid,advocacy,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0426,4,Active Users,paid,advocacy,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,2.0
TPL_0427,4,Active Users,paid,advocacy,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0428,4,Active Users,paid,advocacy,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0429,4,Active Users,paid,advocacy,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0430,4,Active Users,paid,advocacy,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0432,4,Active Users,paid,deepening,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0433,4,Active Users,paid,deepening,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0434,4,Active Users,paid,deepening,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0435,4,Active Users,paid,deepening,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0436,4,Active Users,paid,deepening,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0437,4,Active Users,paid,deepening,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0438,4,Active Users,paid,deepening,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0439,4,Active Users,paid,deepening,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0440,4,Active Users,paid,deepening,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0442,4,Active Users,paid,expansion,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0443,4,Active Users,paid,expansion,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0444,4,Active Users,paid,expansion,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0445,4,Active Users,paid,expansion,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0446,4,Active Users,paid,expansion,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0447,4,Active Users,paid,expansion,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0448,4,Active Users,paid,expansion,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0449,4,Active Users,paid,expansion,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0450,4,Active Users,paid,expansion,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0451,4,Active Users,paid,retention,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0452,4,Active Users,paid,retention,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0453,4,Active Users,paid,retention,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0454,4,Active Users,paid,retention,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0455,4,Active Users,paid,retention,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0456,4,Active Users,paid,retention,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0457,4,Active Users,paid,retention,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0458,4,Active Users,paid,retention,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0459,4,Active Users,paid,retention,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0460,4,Active Users,paid,retention,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0461,4,Active Users,trial,activation,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,2.0
TPL_0462,4,Active Users,trial,activation,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0463,4,Active Users,trial,activation,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0464,4,Active Users,trial,activation,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0465,4,Active Users,trial,activation,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0466,4,Active Users,trial,activation,unpredictability,1,🎁 Surprise for you!,🎁 Tumhare liye surprise!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,unpredictability,Core Feature,1.0
TPL_0467,4,Active Users,trial,activation,unpredictability,2,✨ Something new!,✨ Kuch naya hai!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,unpredictability,User Dashboard,1.0
TPL_0468,4,Active Users,trial,activation,unpredictability,3,🎲 Discover today!,🎲 Aaj discover karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,unpredictability,Notifications,1.0
TPL_0469,4,Active Users,trial,activation,unpredictability,4,🔓 Unlock something!,🔓 Kuch unlock karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,unpredictability,Ai Tutor,1.0
TPL_0470,4,Active Users,trial,activation,unpredictability,5,🎉 Check this out!,🎉 Ye dekho!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,unpredictability,Leaderboard,1.0
TPL_0471,4,Active Users,trial,conversion_readiness,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0472,4,Active Users,trial,conversion_readiness,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0473,4,Active Users,trial,conversion_readiness,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0474,4,Active Users,trial,conversion_readiness,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0475,4,Active Users,trial,conversion_readiness,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0477,4,Active Users,trial,conversion_readiness,unpredictability,2,✨ Something new!,✨ Kuch naya hai!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,unpredictability,User Dashboard,1.0
TPL_0478,4,Active Users,trial,conversion_readiness,unpredictability,3,🎲 Discover today!,🎲 Aaj discover karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,unpredictability,Notifications,1.0
TPL_0479,4,Active Users,trial,conversion_readiness,unpredictability,4,🔓 Unlock something!,🔓 Kuch unlock karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,unpredictability,Ai Tutor,1.0
TPL_0480,4,Active Users,trial,conversion_readiness,unpredictability,5,🎉 Check this out!,🎉 Ye dekho!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,unpredictability,Leaderboard,1.0
TPL_0482,4,Active Users,trial,feature_discovery,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0483,4,Active Users,trial,feature_discovery,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0484,4,Active Users,trial,feature_discovery,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0485,4,Active Users,trial,feature_discovery,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0486,4,Active Users,trial,feature_discovery,unpredictability,1,🎁 Surprise for you!,🎁 Tumhare liye surprise!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,unpredictability,Core Feature,1.0
TPL_0487,4,Active Users,trial,feature_discovery,unpredictability,2,✨ Something new!,✨ Kuch naya hai!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,unpredictability,User Dashboard,1.0
TPL_0488,4,Active Users,trial,feature_discovery,unpredictability,3,🎲 Discover today!,🎲 Aaj discover karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,unpredictability,Notifications,1.0
TPL_0489,4,Active Users,trial,feature_discovery,unpredictability,4,🔓 Unlock something!,🔓 Kuch unlock karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,unpredictability,Ai Tutor,1.0
TPL_0490,4,Active Users,trial,feature_discovery,unpredictability,5,🎉 Check this out!,🎉 Ye dekho!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,unpredictability,Leaderboard,1.0
TPL_0492,4,Active Users,trial,habit_formation,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0493,4,Active Users,trial,habit_formation,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0494,4,Active Users,trial,habit_formation,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0495,4,Active Users,trial,habit_formation,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0496,4,Active Users,trial,habit_formation,unpredictability,1,🎁 Surprise for you!,🎁 Tumhare liye surprise!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,unpredictability,Core Feature,1.0
TPL_0497,4,Active Users,trial,habit_formation,unpredictability,2,✨ Something new!,✨ Kuch naya hai!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,unpredictability,User Dashboard,1.0
TPL_0498,4,Active Users,trial,habit_formation,unpredictability,3,🎲 Discover today!,🎲 Aaj discover karo!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,unpredictability,Notifications,1.0
TPL_0499,4,Active Users,trial,habit_formation,unpredictability,4,🔓 Unlock something!,🔓 Kuch unlock karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,unpredictability,Ai Tutor,1.0
TPL_0500,4,Active Users,trial,habit_formation,unpredictability,5,🎉 Check this out!,🎉 Ye dekho!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,unpredictability,Leaderboard,1.0
TPL_0501,5,Social Engagers,churned,re_engagement,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0502,5,Social Engagers,churned,re_engagement,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0503,5,Social Engagers,churned,re_engagement,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0504,5,Social Engagers,churned,re_engagement,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0505,5,Social Engagers,churned,re_engagement,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0506,5,Social Engagers,churned,re_engagement,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0507,5,Social Engagers,churned,re_engagement,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0508,5,Social Engagers,churned,re_engagement,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0509,5,Social Engagers,churned,re_engagement,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0510,5,Social Engagers,churned,re_engagement,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0511,5,Social Engagers,inactive,activation,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0512,5,Social Engagers,inactive,activation,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0513,5,Social Engagers,inactive,activation,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0514,5,Social Engagers,inactive,activation,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0515,5,Social Engagers,inactive,activation,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0516,5,Social Engagers,inactive,activation,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0517,5,Social Engagers,inactive,activation,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0518,5,Social Engagers,inactive,activation,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0519,5,Social Engagers,inactive,activation,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
